Source Name,Source URL,Name,URL
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/06 26 18 US Policy in Europe.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/020105_Transcript_Strategies for Reshaping US Policy in Iraq and the Middle East.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/112812_Transcript_Nomination Godec McCarthy.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/116th Congress Nominations Hearings - First Session - Part I7.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/040808_Transcript_Nominations Barrett Ghafari McEldowney Urbancic Volker2.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/042910_to_071510_Transcript_The New Start Treaty TD 111 55.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 114-751 Transcript,https://www.foreign.senate.gov/imo/media/doc/05 25 16 Trafficking in Persons Preparing the 2016 Annual Report.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,"Using Force Strategic, Political, and Legal Considerations","https://www.foreign.senate.gov/imo/media/doc/12 13 17 Using Force Strategic, Political, and Legal Considerations.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/121511_Transcript_US Caribbean Shared Security Partnership.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/072215_Transcript_Nominations Jones Klemm Doherty Melville Heins Melia.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/03 22 17 Flashing Red the State of Global Humanitarian Affairs.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,18 Somalia's Current Security and Stability Status,https://www.foreign.senate.gov/imo/media/doc/03 14 18 Somalias Current Security and Stability Status.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/021005_Transcript_Tsunami Response1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Different Perspectives on International Development,https://www.foreign.senate.gov/imo/media/doc/052213_Transcript_Different Perspectives on International Development.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/021711_Transcript_US Policy Toward Latin America.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/116th Congress Nominations Hearings - First Session - Part I6.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,The Future of Zimbabwe,https://www.foreign.senate.gov/imo/media/doc/12 12 17 The Future of Zimbabwe.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,"The U.S. Role and Strategy in the Middle East: Syria, Iraq, and the Fight Against ISIS","https://www.foreign.senate.gov/imo/media/doc/09 16 15 The U.S. Role and Strategy in the Middle East Syria, Iraq, and the Fight Against ISIS.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/072607_Transcripts_The UN Human Rights Council.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-518 Transcript,https://www.foreign.senate.gov/imo/media/doc/12 08 15 Millennium Challenge Corporation.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/042808_Transcript_Nominations Burns Jacobs McMahan.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/030211_Transcript_National Security and Foreign Policy Priorities in the FY12 Intl Affairs Budget.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 114-780 Transcript,https://www.foreign.senate.gov/imo/media/doc/04 27 16 US China Relations.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/06 23 15 American Energy Exports Opportunities for US Allies and US National Security.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/070709_Transcript_Nominations Roemer Schmierer.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript NATO Expansion Examining the Accession of Montenegro,https://www.foreign.senate.gov/imo/media/doc/091416_Transcript_NATO Expansion Examining the Accession of Montenegro.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/063011_Transcipt_The State of Democracy in the Americas.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Options for Reforming U.S. Overseas Broadcasting,https://www.foreign.senate.gov/imo/media/doc/11 17 15 Options For Reforming US Overseas Broadcasting.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 114-746 Transcript,https://www.foreign.senate.gov/imo/media/doc/06 15 16 Barriers to Education Globally Getting Girls in the Classroom.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Nominations,https://www.foreign.senate.gov/imo/media/doc/110613_Nominations of Radelet_Carroll.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-802,https://www.foreign.senate.gov/imo/media/doc/S. HRG. 114.802 JCPOA11.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/062107_Transcript_Strategic Assessment of US Russian Relations.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript The Authorization of the Use of Force in Syria,https://www.foreign.senate.gov/imo/media/doc/090313_Transcript_The Authorization of the Use of Force in Syria.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Financial Crisis in Greece: Implications and Lessons Learned,https://www.foreign.senate.gov/imo/media/doc/07 29 15 Financial Crisis in Greece Implications and Lessons Learned.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/040611_Transcript_Nominations Shear Tong.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,"""The Four Famines"": Root Causes and a Multilateral Action Plan",https://www.foreign.senate.gov/imo/media/doc/07 18 17 The Four Famines Root Causes and a Multilateral Action Plan2.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/05 19 15 Nomination Guilarte Haverkamp Occomy Sabharwal Egan Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,The Status of JCPOA Implementation and Related Issues,https://www.foreign.senate.gov/imo/media/doc/12 17 15 The Status of JCPOA Implementation and Related Issues.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/050406_Transcript_Housing and Urbanization Issues in Africa.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/051012_Transcript_NATO Chicago and Beyond.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/092508_Transcript_The Middle East Peace Process Progress and Prospects.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Iran Status of the P5+1 Negotiations With Iran,https://www.foreign.senate.gov/imo/media/doc/072914_Transcript_Iran Status of the P5+1 Negotiations With Iran.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-130 Transcript,https://www.foreign.senate.gov/imo/media/doc/03 04 15 Russian aggression in Eastern Europe.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,The Persistent North Korea Denuclearization and Human Rights Challenge,https://www.foreign.senate.gov/imo/media/doc/10 20 15 The Persistent North Korea Denuclearization.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Oversight of Multilateral and Bilateral International Development,https://www.foreign.senate.gov/imo/media/doc/050615_Transcript_Oversight of Multilateral and Bilateral International.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,American Leadership in the Asia-Pacific,https://www.foreign.senate.gov/imo/media/doc/American Leadership in the Asia-Pacific Parts_1-42.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/12 05 19 -- Illicit Mining Threats to US National Security and International Human Rights.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/051806_Transcript_Nepal.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-802,https://www.foreign.senate.gov/imo/media/doc/S. HRG. 114.802 JCPOA11.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/01 11 18 US Policy in Syria Post ISIS.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/071805_Transcript_Policy Options for Iraq.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Nominations,https://www.foreign.senate.gov/imo/media/doc/072413_Transcript_Nominations of ThomasGreenfield_Entwistle_Haslach_Bridety_Sullivan_Gaspard.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/060706_Transcript_Oil Dependence and Economic Risk.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,State-Sponsored Cyberspace Threats Recent Incidents and US Policy Response,https://www.foreign.senate.gov/imo/media/doc/06 13 17  State-Sponsored Cyberspace Threats Recent Incidents and US Policy Response.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-802,https://www.foreign.senate.gov/imo/media/doc/S. HRG. 114.802 JCPOA11.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Nominations,https://www.foreign.senate.gov/imo/media/doc/092613_Transcript_Nominations of Broas_Lu_Sherman.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/032912_Transcript_A Closer Look at Nigeria Security Governance and Trade.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-735,https://www.foreign.senate.gov/imo/media/doc/07 24 18 The China Challenge Part 1 - Economic Coercion As Statecraft.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/09 18 19 US Colombia Relations -- New Opportunities to Reinforce and Strengthen Our Bilateral Relationship.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-68 Transcript,https://www.foreign.senate.gov/imo/media/doc/020415 021115 Ending Modern Slavery1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/030311_Transcript_Navigating a Turbulent Global Economy.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/070915_Transcript_Nominations Bond Mendelson.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/100307_Transcript_Burmas Saffron Revolution.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/110205_Transcript_US Indian Nuclear Energy Cooperation.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/092805_Transcript_Darfur Revisited.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Nominations,https://www.foreign.senate.gov/imo/media/doc/061114_Transcript_Nominations of Beecroft_Jones_DanaSmith_Nealon_GentrySmith.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/101905_Transcript_Iraq in US Foreign.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/092507_Transcript_Nominations Fannin Johnson Simmons.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/110211_Transcript_Women and the Arab Spring.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,The Four Famines: Root Causes and a Multilateral Action Plan,https://www.foreign.senate.gov/imo/media/doc/07 18 17 The Four Famines Root Causes and a Multilateral Action Plan2.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Ending Modern Slavery: Building on Success Transcript,https://www.foreign.senate.gov/imo/media/doc/02 15 17 Ending Modern Slavery Building on Success.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/092310_Transcript_Challenges to Water and Security in Southeast Asia.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/012408_Transcript_International Climate Change Negotiations.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Nominations,https://www.foreign.senate.gov/imo/media/doc/071113_Transcript_Nominations of Nuland_Lute_Baer.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/08 04 20 -- Venezuela in Maduros Grasp Assessing the Deteriorating Security and Humanitarian Situation.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript The Administration's Proposal for a UN Resolution on the Comprehensive Nuclear Test-Ban Treaty,https://www.foreign.senate.gov/imo/media/doc/090716_Transcript_The Administration's Proposal for a UN Resolution.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/042809_Transcript_Nomination Koh.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Evaluating Key Components of a Joint Comprehensive Plan of Action With Iran,https://www.foreign.senate.gov/imo/media/doc/06 25 15 Evaluating Key Components of a Joint Comprehensive Plan of Action with Iran.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/073112_Transcript_Doing Business in Latin America.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,American Leadership in the Asia-Pacific,https://www.foreign.senate.gov/imo/media/doc/American Leadership in the Asia-Pacific Parts_1-4.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/072105_Transcript_United Nations Reform.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-90 Transcript,https://www.foreign.senate.gov/imo/media/doc/03 11 15 The Presidents Request for Authorization to Use Force.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/110111_Transcript_Chinas Role in Africa.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/051309_Transcript_Confronting Rape and Other Forms of Violence DRC and Sudan.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/062812_Transcript_Economic Statecraft Embracing Africas Market Potential.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/03 21 18 Whats Next for Lebanon -- Stability and Security Challenges.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/050713_Transcript_Nominations of Knight_Jones.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/071712_Transcript_The Next Ten Years in the Fight against Human Trafficking.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Reviewing Congressional Authorizations for the Use of Military Force,https://www.foreign.senate.gov/imo/media/doc/06 20 17 Reviewing Congressional Authorizations for the Use of Military Force.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/051909_Transcript_Pathways to A Green Global Economic Recovery.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/031711_Transcript_Popular Uprising in the Middle East The Implications for US Policy.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/05 10 17 Emerging External Influences in the Western Hemisphere.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript BringBackOurGirls,https://www.foreign.senate.gov/imo/media/doc/051514_Transcript_BringBackOurGirls Addressing the Threat of Boko Haram.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/110211_Transcript_The European Debt Crisis.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Understanding the Impact,https://www.foreign.senate.gov/imo/media/doc/020315_052015_Transcript_Understanding the Impact of US Policy Changes on Human Rights and Democracy in Cuba and US Cuban Relations The Way Forward.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 114-747 Transcript,https://www.foreign.senate.gov/imo/media/doc/06 15 16 US Policy in Libya.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/060816_Transcript_Nominations Pasi Leonard Casper.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/060810_Transcript_Assessing the Strength of Hezbollah.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,"https://www.foreign.senate.gov/imo/media/doc/12 04 19 Lebanon and Iraq Protests -- Insights, Implications, and Objectives for US Policy.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/021705_Transcript_Democracy in Retreat in Russia.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/073108_Transcript_Defining the Militarys Role Toward Foreign Policy.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 114-792 Transcript,https://www.foreign.senate.gov/imo/media/doc/02 23 16 Review of the FY17 State Department Budget Request.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/09 05 18 Assessing the Value of the NATO Alliance.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,The U.S. Role and Strategy in the Middle East,https://www.foreign.senate.gov/imo/media/doc/10 28 15 The US Role and Strategy In the Middle East.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Lessons Learned From Past WMD Negotiations,https://www.foreign.senate.gov/imo/media/doc/06 24 15 Lessons Learned from the Past WMD Negotiations.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/100115_Transcript_Nominations Jackson Thomas Toy Hankins Etim.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115 339 Pompeo,https://www.foreign.senate.gov/imo/media/doc/S. HRG. 115 339 Pompeo.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/051210_Transcript_Sudan A Critical Moment for the CPA Darfur and the Region.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/032806_Transcript_Multilateral Development Banks.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/100611_Transcript_Peace Corps the Next 50 Years.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/07 22 2020 -- Advancing Effective US Competition with China Objectives Priorities and Next Steps.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 114-787 Transcript,https://www.foreign.senate.gov/imo/media/doc/03 02 16 Economic and Geopolitical Implications of Low Oil and Gas Prices.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Wildlife Poaching,https://www.foreign.senate.gov/imo/media/doc/07 16 15 Wildlife Poaching.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-802,https://www.foreign.senate.gov/imo/media/doc/S. HRG. 114.802 JCPOA11.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/062812_Transcript_Economic Statecraft Embracing Africas Market Potential.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/072507_Transcript_Enhancing the Peace Corps Experience.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Nominations,https://www.foreign.senate.gov/imo/media/doc/020414_Transcript_Nominations of Crocker_Lawson_Wood.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/07 15 15 Overview of US Policy Towards Haiti Prior to the Elections.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/070809_Transcript_Industrial Competitiveness Under Climate Policies Lessons from Europe.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/090407_Transcript_Iraq An Independent Assessment.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/052412_Transcript_Ivory and Insecurity The Global Implication of Poaching in Africa.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/091212_Transcript_Nomination MacManus Villarosa North.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/042910_to_071510_Transcript_The New Start Treaty TD 111 5.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Nominations,https://www.foreign.senate.gov/imo/media/doc/020614_Transcript_Nominations of Moreno_Estrada_Mamet.pdf
